serviceId,serviceName,policyId,policyTitle,policyNo,policyOffice,publishTime,policyFile,policyFileName,clause,policyDetailUrl,policyReadableUrl
1650429614762926082,用地计划指标保障,1641292217456836610,安徽省人民政府印发关于进一步提振市场信心促进经济平稳健康运行若干政策举措的通知,皖政〔2023〕13号,安徽省人民政府,2023-02-28,安徽省人民政府印发关于进一步提振市场信心促进经济平稳健康运行若干政策举措的通知,安徽省人民政府印发关于进一步提振市场信心促进经济平稳健康运行若干政策举措的通知.pdf,省对重点项目给予用地计划指标预安排，允许重大项目分期分段办理农用地转用和土地征收。,https://www.ahzwfw.gov.cn/hqw-bsdt-portal/static/zcwj/detail?id=1641292217456836610,https://www.ah.gov.cn/public/1681/564217821.html
1650323121128513538,降低收取船闸费,1646436677091508225,安徽省发展改革委安徽省水利厅安徽省交通运输厅关于继续执行河道船闸船舶过闸费优惠政策的通知,皖发改收费〔2019〕148号,安徽省发展改革委安徽省水利厅安徽省交通运输厅,2019-03-25,安徽省发展改革委安徽省水利厅安徽省交通运输厅关于继续执行河道船闸船舶过闸费优惠政策的通知,安徽省发展改革委安徽省水利厅安徽省交通运输厅关于继续执行河道船闸船舶过闸费优惠政策的通知.pdf,船闸收费继续执行下调10%政策,https://www.ahzwfw.gov.cn/hqw-bsdt-portal/static/zcwj/detail?id=1646436677091508225,https://www.ahzwfw.gov.cn/hqw-bsdt-portal/static/zcwj/detail?id=1646436677091508225
1650323121128513538,降低收取船闸费,1641292217456836610,安徽省人民政府印发关于进一步提振市场信心促进经济平稳健康运行若干政策举措的通知,皖政〔2023〕13号,安徽省人民政府,2023-02-28,安徽省人民政府印发关于进一步提振市场信心促进经济平稳健康运行若干政策举措的通知,安徽省人民政府印发关于进一步提振市场信心促进经济平稳健康运行若干政策举措的通知.pdf,船闸收费继续执行下调10%政策。,https://www.ahzwfw.gov.cn/hqw-bsdt-portal/static/zcwj/detail?id=1641292217456836610,https://www.ah.gov.cn/public/1681/564217821.html
1648989910850527233,2023年度省新兴产业发展专项引导资金补助类事项,1645272364706877442,安徽省发展改革委关于2023年度省新兴产业发展专项引导资金补助类事项“免申即享”的通知,皖发改产业〔2023〕161号,安徽省发展改革委,2023-04-07,安徽省发展改革委关于2023年度省新兴产业发展专项引导资金补助类事项“免申即享”的通知,安徽省发展改革委关于2023年度省新兴产业发展专项引导资金补助类事项“免申即享”的通知（皖发改产业〔2023〕161号）.pdf,详见政策文件,https://www.ahzwfw.gov.cn/hqw-bsdt-portal/static/zcwj/detail?id=1645272364706877442,https://www.ahzwfw.gov.cn/hqw-bsdt-portal/static/zcwj/detail?id=1645272364706877442
1648989910850527233,2023年度省新兴产业发展专项引导资金补助类事项,1641292217456836610,安徽省人民政府印发关于进一步提振市场信心促进经济平稳健康运行若干政策举措的通知,皖政〔2023〕13号,安徽省人民政府,2023-02-28,安徽省人民政府印发关于进一步提振市场信心促进经济平稳健康运行若干政策举措的通知,安徽省人民政府印发关于进一步提振市场信心促进经济平稳健康运行若干政策举措的通知.pdf,安排省新兴产业专项引导资金10亿元，采取补助、贴息等方式，支持十大新兴产业高质量发展。,https://www.ahzwfw.gov.cn/hqw-bsdt-portal/static/zcwj/detail?id=1641292217456836610,https://www.ah.gov.cn/public/1681/564217821.html
1648890250190315522,项目环评承诺制审批,1582614867778531329,安徽省生态环境厅关于强化生态环境保障和服务助力稳经济若干措施的通知,皖环发〔2022〕34号,安徽省生态环境厅,2022-06-12, 安徽省生态环境厅关于强化生态环境保障和服务助力稳经济若干措施的通知,安徽省生态环境厅关于强化生态环境保障和服务助力稳经济若干措施的通知.docx,在区域环境质量改善的情况下，地方政府书面承诺兑现排污总量指标来源，不再将项目总量指标现有替代来源作为受理和审批建设项目环评文件的要件。有审批权的部门将依据地方政府承诺受理环评文件，并按照法定流程和时限完成审批。,https://www.ahzwfw.gov.cn/hqw-bsdt-portal/static/zcwj/detail?id=1582614867778531329,https://www.ahzwfw.gov.cn/hqw-bsdt-portal/static/zcwj/detail?id=1582614867778531329
1648890250190315522,项目环评承诺制审批,1641292217456836610,安徽省人民政府印发关于进一步提振市场信心促进经济平稳健康运行若干政策举措的通知,皖政〔2023〕13号,安徽省人民政府,2023-02-28,安徽省人民政府印发关于进一步提振市场信心促进经济平稳健康运行若干政策举措的通知,安徽省人民政府印发关于进一步提振市场信心促进经济平稳健康运行若干政策举措的通知.pdf,当地政府承诺兑现排污总量指标来源、区域环境质量改善后，可实施项目环评承诺制审批。,https://www.ahzwfw.gov.cn/hqw-bsdt-portal/static/zcwj/detail?id=1641292217456836610,https://www.ah.gov.cn/public/1681/564217821.html
1648603743609085953,客运、货运、新增过夜飞机、机场运营补助,1641292217456836610,安徽省人民政府印发关于进一步提振市场信心促进经济平稳健康运行若干政策举措的通知,皖政〔2023〕13号,安徽省人民政府,2023-02-28,安徽省人民政府印发关于进一步提振市场信心促进经济平稳健康运行若干政策举措的通知,安徽省人民政府印发关于进一步提振市场信心促进经济平稳健康运行若干政策举措的通知.pdf,16﹒支持服务业高质量发展。,https://www.ahzwfw.gov.cn/hqw-bsdt-portal/static/zcwj/detail?id=1641292217456836610,https://www.ah.gov.cn/public/1681/564217821.html
1648603743609085953,客运、货运、新增过夜飞机、机场运营补助,1651768088199864322,安徽省交通运输厅安徽省财政厅关于印发安徽省民航发展专项资金使用管理办法的通知,皖交民航〔2022〕144号,安徽省交通运输厅  安徽省财政厅,2022-09-30,安徽省交通运输厅 安徽省财政厅关于印发安徽省民航发展专项资金使用管理办法的通知,省交通运输厅省财政厅关于印发安徽省民航发展专项资金使用管理办法的通知.pdf,全文,https://www.ahzwfw.gov.cn/hqw-bsdt-portal/static/zcwj/detail?id=1651768088199864322,https://www.ahzwfw.gov.cn/hqw-bsdt-portal/static/zcwj/detail?id=1651768088199864322
1648586846054309889,进出合肥港、芜湖港、蚌埠港、安庆港和马鞍山钢的集装箱运输车辆ETC通行费优惠,1641292217456836610,安徽省人民政府印发关于进一步提振市场信心促进经济平稳健康运行若干政策举措的通知,皖政〔2023〕13号,安徽省人民政府,2023-02-28,安徽省人民政府印发关于进一步提振市场信心促进经济平稳健康运行若干政策举措的通知,安徽省人民政府印发关于进一步提振市场信心促进经济平稳健康运行若干政策举措的通知.pdf,对进出合肥港、芜湖港、蚌埠港、安庆港和马鞍山港的合法装载ETC套装集装箱运输车辆，对服务合肥国际陆港中欧、中亚班列的合法装载ETC套装集装箱运输车辆，在规定的收费站点通行，给予省内高速公路实际通行费五折优惠。,https://www.ahzwfw.gov.cn/hqw-bsdt-portal/static/zcwj/detail?id=1641292217456836610,https://www.ah.gov.cn/public/1681/564217821.html
1648586846054309889,进出合肥港、芜湖港、蚌埠港、安庆港和马鞍山钢的集装箱运输车辆ETC通行费优惠,1651864912109674497,关于印发《安徽省主要港口和中欧亚班列国际标准集装箱运输车辆高速公路差异化收费操作细则（试行）》的通知,皖交路函〔2021〕419号,安徽省交通运输厅,2021-10-19,关于印发《安徽省主要港口和中欧亚班列国际标准集装箱运输车辆高速公路差异化收费操作细则（试行）》的通知,安徽省主要港口和中欧亚班列国际标准集装箱运输车辆高速公路差异化收费操作细则（试行）.pdf,对进出合肥港、芜湖港、蚌埠港、安庆港和马鞍山港的合法装载ETC套装集装箱运输车辆，对服务合肥国际陆港中欧、中亚班列的合法装载ETC套装集装箱运输车辆，在规定的收费站点通行，给予省内高速公路实际通行费五折优惠。,https://www.ahzwfw.gov.cn/hqw-bsdt-portal/static/zcwj/detail?id=1651864912109674497,https://www.ahzwfw.gov.cn/hqw-bsdt-portal/static/zcwj/detail?id=1651864912109674497
1648583442309505026,房产税、城镇土地使用税困难性减免,1636162587625574401,国家税务总局安徽省税务局关于加强 城镇土地使用税房产税困难减免 管理有关问题的公告,2022年第4号,皖税,2022-09-30,国家税务总局安徽省税务局关于加强 城镇土地使用税房产税困难减免 管理有关问题的公告,国家税务总局安徽省税务局关于加强城镇土地使用税+房产税困难减免管理有关问题的公告+-+副本.pdf,"纳税人符合下列情形之一， 纳税确有困难的， 可以申请享受困难减免：
（一）因风、火、水、地震等自然灾害或其他不可抗力因素遭受重大损失的；
（二）承担县级以上人民政府任务、从事国家鼓励和扶持产业或社会公益事业发生严重亏损的；
（三）因城市建设、环境整治等， 土地、房产不能正常使用的；
（四）全面停产、停业连续半年以上的；
（五）关闭、撤销、破产等导致土地、房产闲置不用的；
（六）县级以上人民政府准予困难减免的其他情形。",https://www.ahzwfw.gov.cn/hqw-bsdt-portal/static/zcwj/detail?id=1636162587625574401,https://www.ahzwfw.gov.cn/hqw-bsdt-portal/static/zcwj/detail?id=1636162587625574401
1648583442309505026,房产税、城镇土地使用税困难性减免,1641292217456836610,安徽省人民政府印发关于进一步提振市场信心促进经济平稳健康运行若干政策举措的通知,皖政〔2023〕13号,安徽省人民政府,2023-02-28,安徽省人民政府印发关于进一步提振市场信心促进经济平稳健康运行若干政策举措的通知,安徽省人民政府印发关于进一步提振市场信心促进经济平稳健康运行若干政策举措的通知.pdf,其他行业纳税人生产经营确有困难的，可申请减免房产税、城镇土地使用税,https://www.ahzwfw.gov.cn/hqw-bsdt-portal/static/zcwj/detail?id=1641292217456836610,https://www.ah.gov.cn/public/1681/564217821.html
1648535550433615874,新能源汽车免征车辆购置税,1646781449714974721,财政部税务总局工业和信息化部关于延续新能源汽车免征车辆购置税政策的公告,财政部税务总局工业和信息化部公告2022年第27号,财政部 税务总局 工业和信息化部,2022-09-18,财政部 税务总局 工业和信息化部关于延续新能源汽车免征车辆购置税政策的公告,2022年发布23年免征：财政部 税务总局 工业和信息化部关于延续新能源汽车免征车辆购置税政策的公告(财政部？税务总局？工业和信息化部公告2022年第27号).doc,对购置日期在2023年1月1日至2023年12月31日期间内的新能源汽车，免征车辆购置税。购置日期按照机动车销售统一发票或海关关税专用缴款书等有效凭证的开具日期确定。,https://www.ahzwfw.gov.cn/hqw-bsdt-portal/static/zcwj/detail?id=1646781449714974721,https://www.ahzwfw.gov.cn/hqw-bsdt-portal/static/zcwj/detail?id=1646781449714974721
1648535550433615874,新能源汽车免征车辆购置税,1641292217456836610,安徽省人民政府印发关于进一步提振市场信心促进经济平稳健康运行若干政策举措的通知,皖政〔2023〕13号,安徽省人民政府,2023-02-28,安徽省人民政府印发关于进一步提振市场信心促进经济平稳健康运行若干政策举措的通知,安徽省人民政府印发关于进一步提振市场信心促进经济平稳健康运行若干政策举措的通知.pdf,对购置日期在2023年1月1日至2023年12月31日期间内的新能源汽车，免征车辆购置税。,https://www.ahzwfw.gov.cn/hqw-bsdt-portal/static/zcwj/detail?id=1641292217456836610,https://www.ah.gov.cn/public/1681/564217821.html
1648509482934919170,政府投资项目施工过程结算款支付比例不低于85%,1641292217456836610,安徽省人民政府印发关于进一步提振市场信心促进经济平稳健康运行若干政策举措的通知,皖政〔2023〕13号,安徽省人民政府,2023-02-28,安徽省人民政府印发关于进一步提振市场信心促进经济平稳健康运行若干政策举措的通知,安徽省人民政府印发关于进一步提振市场信心促进经济平稳健康运行若干政策举措的通知.pdf,优化工程价款结算，政府投资项目施工过程结算款支付比例不低于85%。,https://www.ahzwfw.gov.cn/hqw-bsdt-portal/static/zcwj/detail?id=1641292217456836610,https://www.ah.gov.cn/public/1681/564217821.html
1648509482934919170,政府投资项目施工过程结算款支付比例不低于85%,1655765285077688322,关于切实加强全省房屋建筑和市政基础设施工程招标投标活动管理的通知,建市函〔2022〕453号,安徽省住房和城乡建设厅,2022-06-06,关于切实加强全省房屋建筑和市政基础设施工程招标投标活动管理的通知,,优化工程价款结算，政府投资项目施工过程结算款支付比例不低于85%。,https://www.ahzwfw.gov.cn/hqw-bsdt-portal/static/zcwj/detail?id=1655765285077688322,https://www.ahzwfw.gov.cn/hqw-bsdt-portal/static/zcwj/detail?id=1655765285077688322
1648507112180080642,“评定分离”试点,1641292217456836610,安徽省人民政府印发关于进一步提振市场信心促进经济平稳健康运行若干政策举措的通知,皖政〔2023〕13号,安徽省人民政府,2023-02-28,安徽省人民政府印发关于进一步提振市场信心促进经济平稳健康运行若干政策举措的通知,安徽省人民政府印发关于进一步提振市场信心促进经济平稳健康运行若干政策举措的通知.pdf,在水利、公路、机场、铁路、电力、通信等专业市场领域开展“评定分离”试点。,https://www.ahzwfw.gov.cn/hqw-bsdt-portal/static/zcwj/detail?id=1641292217456836610,https://www.ah.gov.cn/public/1681/564217821.html
1648507112180080642,“评定分离”试点,1655763194921787394,关于进一步做好房建市政工程建设领域“评定分离”试点工作的通知,建市函〔2022〕715号,安徽省住房与城乡建设厅,2022-10-25,关于进一步做好房建市政工程建设领域“评定分离”试点工作的通知,关于进一步做好房建市政工程建设领域“评定分离”试点工作的通知.docx,在水利、公路、机场、铁路、电力、通信等专业市场领域开展“评定分离”试点。,https://www.ahzwfw.gov.cn/hqw-bsdt-portal/static/zcwj/detail?id=1655763194921787394,https://www.ahzwfw.gov.cn/hqw-bsdt-portal/static/zcwj/detail?id=1655763194921787394
1648196193315373058,“两业融合”示范类项目补助,1648197404802334721,安徽省发展改革委关于印发安徽省服务业发展引导资金管理办法试行（修订）的通知,皖发改贸服〔2016〕328号,安徽省发展改革委,2016-06-02,安徽省发展改革委关于印发安徽省服务业发展引导资金管理办法试行（修订）的通知,《安徽省发展改革委关于印发安徽省服务业发展引导资金管理办法试行（修订）的通知》（皖发改贸服〔2016〕328号）.pdf,采用投资补助方式支持的，单个项目(事项)资金安排额度最低不得少于100万元，支持比例一般最高不超过项目总投资额或总费用的10%。,https://www.ahzwfw.gov.cn/hqw-bsdt-portal/static/zcwj/detail?id=1648197404802334721,https://www.ahzwfw.gov.cn/hqw-bsdt-portal/static/zcwj/detail?id=1648197404802334721
1648196193315373058,“两业融合”示范类项目补助,1641292217456836610,安徽省人民政府印发关于进一步提振市场信心促进经济平稳健康运行若干政策举措的通知,皖政〔2023〕13号,安徽省人民政府,2023-02-28,安徽省人民政府印发关于进一步提振市场信心促进经济平稳健康运行若干政策举措的通知,安徽省人民政府印发关于进一步提振市场信心促进经济平稳健康运行若干政策举措的通知.pdf,对国家及省级“两业融合”试点示范类项目、创新型公共服务平台，给予不超过核定投资10%的补助。,https://www.ahzwfw.gov.cn/hqw-bsdt-portal/static/zcwj/detail?id=1641292217456836610,https://www.ah.gov.cn/public/1681/564217821.html
1648173869979582465,降低收取水资源费省级部分,1648163629565394945,安徽省发展改革委安徽省财政局安徽省水利厅关于调整地下水水资源费征收标准的通知,皖发改价费〔2019〕622号,安徽省发展改革委 安徽省财政局 安徽省水利厅,2019-11-19,安徽省发展改革委 安徽省财政局 安徽省水利厅关于调整地下水水资源费征收标准的通知,1574381565601428.pdf,水资源费省级部分减按80%收取,https://www.ahzwfw.gov.cn/hqw-bsdt-portal/static/zcwj/detail?id=1648163629565394945,http://czt.ah.gov.cn/zdzt/xzsyxsfhzfxjjmlqd/140413261.html
1648173869979582465,降低收取水资源费省级部分,1641292217456836610,安徽省人民政府印发关于进一步提振市场信心促进经济平稳健康运行若干政策举措的通知,皖政〔2023〕13号,安徽省人民政府,2023-02-28,安徽省人民政府印发关于进一步提振市场信心促进经济平稳健康运行若干政策举措的通知,安徽省人民政府印发关于进一步提振市场信心促进经济平稳健康运行若干政策举措的通知.pdf,水资源费省级部分减按80%收取,https://www.ahzwfw.gov.cn/hqw-bsdt-portal/static/zcwj/detail?id=1641292217456836610,https://www.ah.gov.cn/public/1681/564217821.html
1647793757564092417,小微企业低压接入服务,1641292217456836610,安徽省人民政府印发关于进一步提振市场信心促进经济平稳健康运行若干政策举措的通知,皖政〔2023〕13号,安徽省人民政府,2023-02-28,安徽省人民政府印发关于进一步提振市场信心促进经济平稳健康运行若干政策举措的通知,安徽省人民政府印发关于进一步提振市场信心促进经济平稳健康运行若干政策举措的通知.pdf,用户报装容量160千瓦及以下的小微企业可采用低压接入，对有电力增容需求的企业，提供用电绿色通道服务。,https://www.ahzwfw.gov.cn/hqw-bsdt-portal/static/zcwj/detail?id=1641292217456836610,https://www.ah.gov.cn/public/1681/564217821.html
1647793757564092417,小微企业低压接入服务,1641401268282900482,安徽省能源局国网安徽省电力有限公司关于印发“获得电力”提升行动方案（2023版）的通知,皖能源电调函〔2023〕25号,安徽省能源局 国网安徽省电力有限公司,2023-04-24,安徽省能源局 国网安徽省电力有限公司关于印发“获得电力”提升行动方案（2023版）的通知,皖能源电调函〔2022〕28号：安徽省能源局 国网安徽省电力有限公司关于印发“获得电力”提升行动方案（2022版）的通知.pdf,巩固160kW及以下容量小微企业低压接入改革成果，鼓励有条件的地区推进小微企业低压接入容量提高至200kW。对在原用电范围有电力增容需求的企业，提供用电绿色通道服务，在证件有效期内不重复收取资料。,https://www.ahzwfw.gov.cn/hqw-bsdt-portal/static/zcwj/detail?id=1641401268282900482,https://www.ahzwfw.gov.cn/hqw-bsdt-portal/static/zcwj/detail?id=1641401268282900482
1640577433358368770,检验检测机构降低收取部分检验检测费用,1641292217456836610,安徽省人民政府印发关于进一步提振市场信心促进经济平稳健康运行若干政策举措的通知,皖政〔2023〕13号,安徽省人民政府,2023-02-28,安徽省人民政府印发关于进一步提振市场信心促进经济平稳健康运行若干政策举措的通知,安徽省人民政府印发关于进一步提振市场信心促进经济平稳健康运行若干政策举措的通知.pdf,省级市场监督管理部门直属检验检测机构对住宿餐饮业小微企业的电梯、锅炉、压力容器检验费用按80%收取，对全省小微企业委托的产品质量检验和计量检测费用按80%收取，对全省个体工商户委托的产品质量检验、计量检测和特种设备检验费用减半收取。,https://www.ahzwfw.gov.cn/hqw-bsdt-portal/static/zcwj/detail?id=1641292217456836610,https://www.ah.gov.cn/public/1681/564217821.html
1640577433358368770,检验检测机构降低收取部分检验检测费用,1640571415186440193,安徽省市场监督管理局直属检验检测机构降低收取部分检验检测费用的公告,,安徽省市场监督管理局,2023-03-07,安徽省市场监督管理局直属检验检测机构降低收取部分检验检测费用的公告,安徽省市场监督管理局直属检验检测机构降低收取部分检验检测费用的公告.doc,自2023年2月28日至2023年12月31日，安徽省市场监督管理局直属检验检测机构对住宿餐饮业小微企业的电梯、锅炉、压力容器检验费用按80%收取，对全省小微企业委托的产品质量检验和计量检测费用按80%收取，对全省个体工商户委托的产品质量检验、计量检测和特种设备检验费用减半收取,https://www.ahzwfw.gov.cn/hqw-bsdt-portal/static/zcwj/detail?id=1640571415186440193,https://www.ahzwfw.gov.cn/hqw-bsdt-portal/static/zcwj/detail?id=1640571415186440193
1640264427441291265,加强用能要素保障,1641292217456836610,安徽省人民政府印发关于进一步提振市场信心促进经济平稳健康运行若干政策举措的通知,皖政〔2023〕13号,安徽省人民政府,2023-02-28,安徽省人民政府印发关于进一步提振市场信心促进经济平稳健康运行若干政策举措的通知,安徽省人民政府印发关于进一步提振市场信心促进经济平稳健康运行若干政策举措的通知.pdf,落实全省重大项目建设能耗要素保障工作承诺事项，对新上单位增加值能耗优于全省单位GDP能耗控制水平的非“两高”项目、完成能耗强度降低目标或季度达到进度要求的市新上单位产品能耗优于行业标杆水平的非“两高”项目，落实用能保障。对符合项目所在市主导产业的产业链上下游直接关联项目，在市域内相互配套并同步实施的，可合并测算单位增加值能耗。,https://www.ahzwfw.gov.cn/hqw-bsdt-portal/static/zcwj/detail?id=1641292217456836610,https://www.ah.gov.cn/public/1681/564217821.html
1640264427441291265,加强用能要素保障,1655383553388224514,全省重大项目建设能耗要素保障工作承诺事项,未编号,省发展改革委,2022-05-25,全省重大项目建设能耗要素保障工作承诺事项,全省重大项目建设能耗要素保障工作承诺事项.doc,对符合条件的项目保障用能需求。,https://www.ahzwfw.gov.cn/hqw-bsdt-portal/static/zcwj/detail?id=1655383553388224514,https://fzggw.ah.gov.cn/ywdt/tzgg/146670381.html
1640249418086678530,国家服务业标准化试点单位验收通过奖补,1640180343910236161,安徽省人民政府关于印发加快发展现代服务业若干政策的通知,皖政〔2018〕85号,安徽省人民政府,2018-09-30,安徽省人民政府关于印发加快发展现代服务业若干政策的通知,皖政〔2018〕85号.docx,对新认定的国家服务业标准化试点单位，省服务业发展引导资金给予50万元奖励。,https://www.ahzwfw.gov.cn/hqw-bsdt-portal/static/zcwj/detail?id=1640180343910236161,https://fzggw.ah.gov.cn/public/7011/140798641.html
1640249418086678530,国家服务业标准化试点单位验收通过奖补,1759836813175209985,安徽省人民政府关于巩固和增强经济回升向好态势若干政策举措,皖政〔2024〕12号,安徽省人民政府,2024-02-08,安徽省人民政府关于巩固和增强经济回升向好态势若干政策举措,关于巩固和增强经济回升向好态势若干政策举措的通知.doc,对新验收通过的国家级服务业标准化试点项目给予奖励。,https://www.ahzwfw.gov.cn/hqw-bsdt-portal/static/zcwj/detail?id=1759836813175209985,https://www.ahzwfw.gov.cn/hqw-bsdt-portal/static/zcwj/detail?id=1759836813175209985
1638435507693600769,2023年度省制造业融资财政贴息专项资金,1634141132714012674,关于开展2023年度省制造业融资财政贴息专项资金“免申即享”的通知,皖发改产业〔2023〕108号,安徽省发展改革委安徽省财政厅中国人民 银行合肥中心支行银保监会安徽监管局,2023-03-10,关于开展 2023 年度省制造业融资财政贴息专项资金“免申即享”的通知（ 皖发改产业〔2023〕108号）,关于开展 2023 年度省制造业融资财政贴息专项资金“免申即享”的通知（ 皖发改产业〔2023〕108号）.pdf,"1.对制造业项目贷款。原则上为固定资产贷款，不包括企业日常经营流动资金贷款，支持从2020年1月1日起签订合同并发生利息的投资项目贷款。2.对纳入制造业融资财政贴息专项支持范围的其他项目，包括新能源汽车和智能网联汽车产业补短板项目、氢能应用示范项目、中药材良种警育其地，""十大皖药""产业示范基地建设，中药深加工产品研发制造、合肥区域性中药研发基地建设、区域中药院内制剂制备中心建设等，支持从2022年1月1日起签订并发生利息的投资项目贷款。",https://www.ahzwfw.gov.cn/hqw-bsdt-portal/static/zcwj/detail?id=1634141132714012674,https://www.ahzwfw.gov.cn/hqw-bsdt-portal/static/zcwj/detail?id=1634141132714012674
1638435507693600769,2023年度省制造业融资财政贴息专项资金,1641292217456836610,安徽省人民政府印发关于进一步提振市场信心促进经济平稳健康运行若干政策举措的通知,皖政〔2023〕13号,安徽省人民政府,2023-02-28,安徽省人民政府印发关于进一步提振市场信心促进经济平稳健康运行若干政策举措的通知,安徽省人民政府印发关于进一步提振市场信心促进经济平稳健康运行若干政策举措的通知.pdf,安排省新兴产业专项引导资金10亿元，采取补助、贴息等方式，支持十大新兴产业高质量发展。,https://www.ahzwfw.gov.cn/hqw-bsdt-portal/static/zcwj/detail?id=1641292217456836610,https://www.ah.gov.cn/public/1681/564217821.html
1637634161683906562,奖补国家中小企业公共服务示范平台,E3218B53A497A94EE05303C7FE0A5A2F,安徽省人民政府办公厅关于印发安徽省专精特新中小企业倍增行动方案的通知,皖政办〔2022〕2号,安徽省人民政府办公厅,2022-03-14,《安徽省人民政府办公厅关于印发安徽省专精特新中小企业倍增行动方案的通知》,20220317101414117082_fDiD9fN6.pdf,对国家级公共服务示范平台给予100万元奖补,https://www.ahzwfw.gov.cn/hqw-bsdt-portal/static/zcwj/detail?id=E3218B53A497A94EE05303C7FE0A5A2F,https://www.ahzwfw.gov.cn/hqw-bsdt-portal/static/zcwj/detail?id=E3218B53A497A94EE05303C7FE0A5A2F
E31F24CB0C11A73AE05303C7FE0A8AF3,对初创科技型企业投资的创投企业和天使投资个人纳税抵扣,1545244523696091138,关于创业投资企业和天使投资个人有关税收政策的通知,财税〔2018〕55号,中华人民共和国财政部,2018-05-14,关于创业投资企业和天使投资个人有关税收政策的通知,财政部+税务总局关于创业投资企业和天使投资个人有关税收政策的通知（财税〔2018〕55号）.doc,"（一）公司制创业投资企业采取股权投资方式直接投资于种子期、初创期科技型企业（以下简称初创科技型企业）满2年（24个月，下同）的，可以按照投资额的70%在股权持有满2年的当年抵扣该公司制创业投资企业的应纳税所得额；当年不足抵扣的，可以在以后纳税年度结转抵扣。
　　（二）有限合伙制创业投资企业（以下简称合伙创投企业）采取股权投资方式直接投资于初创科技型企业满2年的，该合伙创投企业的合伙人分别按以下方式处理：
　　1.法人合伙人可以按照对初创科技型企业投资额的70%抵扣法人合伙人从合伙创投企业分得的所得；当年不足抵扣的，可以在以后纳税年度结转抵扣。
　　2.个人合伙人可以按照对初创科技型企业投资额的70%抵扣个人合伙人从合伙创投企业分得的经营所得；当年不足抵扣的，可以在以后纳税年度结转抵扣。
　　（三）天使投资个人采取股权投资方式直接投资于初创科技型企业满2年的，可以按照投资额的70%抵扣转让该初创科技型企业股权取得的应纳税所得额；当期不足抵扣的，可以在以后取得转让该初创科技型企业股权的应纳税所得额时结转抵扣。",https://www.ahzwfw.gov.cn/hqw-bsdt-portal/static/zcwj/detail?id=1545244523696091138,https://www.ahzwfw.gov.cn/hqw-bsdt-portal/static/zcwj/detail?id=1545244523696091138
E31F24CB0C11A73AE05303C7FE0A8AF3,对初创科技型企业投资的创投企业和天使投资个人纳税抵扣,1545246084547604482,关于延续执行创业投资企业和天使投资个人投资初创科技型企业有关政策条件的公告,财政部税务总局公告2022年第6号,中华人民共和国财务部,2022-02-09,关于延续执行创业投资企业和天使投资个人投资初创科技型企业有关政策条件的公告,关于延续执行创业投资企业和天使投资个人投资初创科技型企业有关政策条件的公告.docx,自2022年1月1日至2023年12月31日，对于初创科技型企业需符合的条件，从业人数继续按不超过300人、资产总额和年销售收入按均不超过5000万元执行,https://www.ahzwfw.gov.cn/hqw-bsdt-portal/static/zcwj/detail?id=1545246084547604482,https://www.ahzwfw.gov.cn/hqw-bsdt-portal/static/zcwj/detail?id=1545246084547604482
E31F24CB0C11A73AE05303C7FE0A8AF3,对初创科技型企业投资的创投企业和天使投资个人纳税抵扣,1641292217456836610,安徽省人民政府印发关于进一步提振市场信心促进经济平稳健康运行若干政策举措的通知,皖政〔2023〕13号,安徽省人民政府,2023-02-28,安徽省人民政府印发关于进一步提振市场信心促进经济平稳健康运行若干政策举措的通知,安徽省人民政府印发关于进一步提振市场信心促进经济平稳健康运行若干政策举措的通知.pdf,符合条件的创投企业和天使投资个人对初创科技型企业投资的，按投资额70%抵扣应纳税所得额。,https://www.ahzwfw.gov.cn/hqw-bsdt-portal/static/zcwj/detail?id=1641292217456836610,https://www.ah.gov.cn/public/1681/564217821.html
E31F24CB0C2FA73AE05303C7FE0A8AF3,按法定最低标准征收货车、挂车、专用作业车等车辆车船税,1641292217456836610,安徽省人民政府印发关于进一步提振市场信心促进经济平稳健康运行若干政策举措的通知,皖政〔2023〕13号,安徽省人民政府,2023-02-28,安徽省人民政府印发关于进一步提振市场信心促进经济平稳健康运行若干政策举措的通知,安徽省人民政府印发关于进一步提振市场信心促进经济平稳健康运行若干政策举措的通知.pdf,第1条：按照法定最低标准征收货车、挂车、专用作业车等车辆车船税,https://www.ahzwfw.gov.cn/hqw-bsdt-portal/static/zcwj/detail?id=1641292217456836610,https://www.ah.gov.cn/public/1681/564217821.html
E31F24CB0C2FA73AE05303C7FE0A8AF3,按法定最低标准征收货车、挂车、专用作业车等车辆车船税,1650758205438599169,国家税务总局安徽省税务局关于进一步加大税收政策落实力度助力稳住宏观经济大盘若干措施的通知,皖税发〔2022〕34号,国家税务总局安徽省税务局,2022-08-02,国家税务总局安徽省税务局关于进一步加大税收政策落实力度 助力稳住宏观经济大盘若干措施的通知,国家税务总局安徽省税务局关于进一步加大税收政策落实力度 助力稳住宏观经济大盘若干措施的通知.pdf,自2022年1月1日起，我省继续执行降低部分车辆车船税税额标准的政策，将货车、挂车、专用作业车、轮式专用机械车、摩托车和1.0升（含）以下的乘用车的车辆车船税年税额标准降至法定最低标准。,https://www.ahzwfw.gov.cn/hqw-bsdt-portal/static/zcwj/detail?id=1650758205438599169,https://www.ahzwfw.gov.cn/hqw-bsdt-portal/static/zcwj/detail?id=1650758205438599169
